,url,base,title,description,sku,color_valuecolor_value,price,color
302,tienda1girls-hooded-sweatshirt-heathered-gray.html,Girls' Hooded Sweatshirt heathered gray,Description & Composition,"
                            This girls' hooded sweatshirt is an essential piece in a modern casual wardrobe. It slips on easily thanks to its front zip closure. Girls will love the pretty cherry embroidery, enhanced with Liberty fabric and edged with colorful thread.
",C01GSWKN0201, ,€115.00,
303,tienda1sweat-en-molleton-liberty-fille-framboise.html,Girls' Liberty Fabric Sweatshirt raspberry,Description & Composition,"
                            This girls' sweatshirt is made of an original Liberty fleece and is both soft and easy to care for. It features a straight cut and a V-shaped panel below the neckline.
",S01GSWKN1002, ,€130.00,
304,tienda1girls-liberty-fabric-sweatshirt-multicolored.html,Girls' Liberty Fabric Sweatshirt multicolored,Description & Composition,"
                            This girls' long-sleeved sweatshirt is crafted from cotton fleece and an exclusive Liberty fabric. The multicolored pattern on the body and sleeves is complemented by contrasting solid-colored rib knit trim.
",C01GSWKN0101, ,€170.00,
305,tienda1girls-printed-cardigan-natural-white.html,Girls' Printed Cardigan natural white,Description & Composition,"
                            This girls' cotton cardigan turns heads with its cheerful floral print. This straight-cut piece is a timeless Bonpoint design.
",S01GCAKN2101, ,€130.00,
306,tienda1girls-cashmere-cardigan-poppy-red.html,Girls' cashmere cardigan poppy red,Description & Composition,"
                            This cashmere cardigan for girls is an iconic piece from the Bonpoint House. It comes with a slightly rolled round neck and a tone-on-tone button closure on the front. An embroidered Bonpoint cherry adorns the front hem.
",C01GCAKN0101, ,€175.00,
307,tienda1girls-openwork-cotton-cardigan-grenadine.html,Girls' Openwork Cotton Cardigan grenadine,Description & Composition,"
                            Openwork cherries decorate this brightly colored girls' cardigan. The shoulders feature subtle gathering for even more elegance.
",S01GCAKN1901, ,€120.00,
308,tienda1debardeur-en-coton-ajoure-fille-bouton-d-or.html,Débardeur en coton ajouré fille bouton d'or,Description & Composition,"
                            Frais et élégant, ce débardeur en tricot pour fille se pare d'un ravissant motif cerise en maille ajourée. Le bord du col et les emmanchures sont délicatement froncés, tandis que la base se termine par un bord-côte.
",S01GJUKN0901, ,€80.00,
309,tienda1girls-short-sleeved-sweater-natural-white.html,Girls' Short-Sleeved Sweater natural white,Description & Composition,"
                            This lightweight, comfortable girls' sweater is made of 100% cotton. It features an all-over cherry print.
",S01GJUKN1601, ,€90.00,
310,tienda1openwork-cotton-cardigan-buttercup-yellow.html,Openwork cotton cardigan buttercup yellow,Description & Composition,"
                            This girls' cardigan is one of the Bonpoint House's most timeless designs. The Bonpoint cherry logo appears all over the surface of the openwork knit. The lightweight cotton design is perfect for mid-season wear.
",C01GCAKN0201, ,€120.00,
311,tienda1cardigan-avec-patchwork-de-tissus-liberty-fille-marine.html,Girls' Cardigan with Liberty Fabric Patchwork navy,Description & Composition,"
                            This cardigan is a runaway success for girls with its patchwork of Liberty fabrics and lacy embellishment on the front. In a fine plain knit, it has ribbed finishes and fastens with discreet buttons at the front. 
",S01GCAKN1101, ,€140.00,
312,tienda1sweat-avec-broderie-fille-blanc-lait.html,Girls' Embroidered Sweatshirt milk white,Description & Composition,"
                            This sweatshirt for girls features subtly colored Bonpoint embroidery on the chest. It is made of comfortable fleece.
",S01GSWKN0901, ,€130.00,
313,tienda1girls-sequined-sweater-navy.html,Girls' Sequined t-shirt navy,Description & Composition,"
                            ",S01GJUKN0701, ,€110.00,
314,tienda1girls-cherry-print-cardigan-natural-white.html,Girls' Cherry Print Cardigan natural white,Description & Composition,"
                            A timeless House of Bonpoint design, this girls' cardigan is decorated with an adorable cherry print. The lightweight cotton garment is perfect for casual outfits.
",S01GCAKN2101, ,€130.00,
315,tienda1cardigan-en-coton-fille-serigraphie-corail.html,Girls' Cotton Cardigan silkscreen coral,Description & Composition,"
                            A timeless classic from the House of Bonpoint, this very elegant cardigan for girls is very elegant with its small, tone-on-tone cherry embroidery. It is fastened with colored buttons and has fine ribbed finishes.
",S01GCAKN1701, ,€90.00,
316,tienda1girls-openwork-cotton-tank-top-grenadine.html,Girls' Openwork Cotton Tank Top grenadine,Description & Composition,"
                            This fresh and elegant tricot tank top features a stunning openwork knit cherry motif. The edges of the collar and armholes are delicately gathered while the hem is finished in rib knit.
",S01GJUKN0901, ,€80.00,
317,tienda1girls-printed-cotton-cardigan-milk-white.html,Girls' Printed Cotton Cardigan milk white,Description & Composition,"
                            This girls' cotton cardigan is embellished with a romantic floral print. This iconic House of Bonpoint design is reinvented each season.
",S01GCAKN2101, ,€130.00,
318,tienda1debardeur-en-coton-ajoure-fille-rose-fane.html,Débardeur en coton ajouré fille rose fané,Description & Composition,"
                            Frais et élégant, ce débardeur en tricot pour fille se pare d'un ravissant motif cerise en maille ajourée. Le bord du col et les emmanchures sont délicatement froncés, tandis que la base se termine par un bord-côte.
",S01GJUKN0901, ,€80.00,
319,tienda1pull-en-coton-ajoure-fille-rose.html,Pull en coton ajouré fille rose,Description & Composition,"
                            Ce pull pour fille est plein de charme avec ses finitions froncées à la base et au bas des manches. Délicatement ajouré, il est rehaussé des cerises emblématiques de la Maison Bonpoint. 
",S01GJUKN0801, ,€110.00,
320,tienda1sienna-pants-dark-denim.html,Sienna pants Dark denim,Description & Composition,"
                            The many details of these Sienna pants give them a charming look and authentic style. In dark blue denim, they feature contrasting seams, a zipper with a Bonpoint button, and five traditional pockets. They go well with a white T-shirt or a printed shirt.                        ",PESIENNA, ,€90.00,
321,tienda1jean-evase-en-denim-leger-fille-light-denim.html,Jean évasé en denim léger fille light denim,Description & Composition,"
                            These Efflilé pants for girls have a flared cut for retro appeal. The Bonpoint cherry is embroidered on the rear patch pocket and on the jacron.
",C01GPAWO0101, ,€110.00,
322,tienda1girls-liberty-fabric-and-fleece-shorts-pink.html,Girls' Liberty Fabric and Fleece Shorts pink,Description & Composition,"
                            Girls love these fleece shorts with Liberty Fabric trim. The iconic cherry is embroidered on one front pocket.
",S01GBEKN0103, ,€80.00,
323,tienda1short-en-coton-chambray-fille-encre.html,Girls' Cotton Chambray Shorts ink,Description & Composition,"
                            These Leslie girls' shorts are made of lovely organic cotton chambray material. The design features a pleated elastic waistband and a mid-thigh length.
",S01GBEWO1001, ,€60.00,
324,tienda1pantalon-lin-et-coton-fille-nude.html,Girls' Linen and Cotton Pants nude,Description & Composition,"
                            These Mikki pants for girls are very comfortable to wear thanks to their elastic waist. This lightweight design features a straight cut.
",S01GPAWO0802, ,€120.00,
325,tienda1pantalon-en-tissu-liberty-exclusif-fille-marine.html,Girls' Exclusive Liberty Fabric Pants navy,Description & Composition,"
                            The original Nandy girls' pants are made of exclusive flowing Liberty fabric made entirely of organic cotton.
",S01GPAWO0501, ,€120.00,
326,tienda1short-en-molleton-liberty-fille-framboise.html,Girls' Liberty Fabric Fleece Shorts raspberry,Description & Composition,"
                            These subtly retro girls' shorts are made of unique Liberty fleece. They feature two patch pockets at the front, one of which is signed with the embroidered Bonpoint cherry logo.
",S01GBEKN0102, ,€80.00,
327,tienda1short-en-coton-liberty-fille-fleur-rose-camelia.html,Girls' Liberty Cotton Shorts camellia pink,Description & Composition,"
                            Made of an exclusive Liberty cotton, these Leslie girls' shorts are a must-have piece for warm weather. They pair style and comfort with their elastic waist and elegant gathering.
",S01GBEWO1004, ,€90.00,
328,tienda1girls-jumpsuit-with-thin-straps-grenadine-flower.html,Girls' Jumpsuit With Thin Straps Grenadine flower,Description & Composition,"
                            The Shannon jumpsuit features a cheerful floral print and a generous cut that allows for great freedom of movement. The thin tie straps of this lightweight poplin design are complemented by a wide ruffle at the neckline.
",S01GPAWO0602, ,€120.00,
329,tienda1combinaison-longues-liberty-fille-framboise.html,Girls' Liberty Fabric Romper raspberry,Description & Composition,"
                            Fresh and lightweight, this Shannon romper for girls is the ideal outfit for nice days. It is made of Liberty fabric made exclusively for Bonpoint. The comfortable elastic waist means girls love wearing it.
",S01GPAWO0601, ,€150.00,
330,tienda1girls-flared-jeans-pink.html,Girls' Flared Jeans Pink,Description & Composition,"
                            These Mint girls' jeans are as stylish as they are good for the planet thanks to their water-saving, eco-friendly wash. The design features a trendy flared 7/8 cut and an adjustable waistline.
",S01GPAWO1402, ,€110.00,
